Filename	DOI	Reference
gilbert_meta_34	10.3886/E191402V1	Angelucci, M., & Bennett, D. (2024). The economic impact of depression treatment in india: Evidence from community-based provision of pharmacotherapy. American economic review, 114(1), 169-198.  Bennett, Daniel, and Angelucci, Manuela. Data and Code for “The Economic Impact of Depression Treatment in India: Evidence from Community-Based Provision of Pharmacotherapy.” Nashville, TN: American Economic Association [publisher], 2023. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2023-12-22. https://doi.org/10.3886/E191402V1
gilbert_meta_35	10.7910/DVN/UMRAM7	Persson, M., Andersson, K., Zetterberg, P., Ekman, J., & Lundin, S. (2020). Does deliberative education increase civic competence? Results from a field experiment. Journal of Experimental Political Science, 7(3), 199-208.  Persson, Mikael; Andersson, Klas; Zetterberg, Pär; Lundin, Simon; Ekman, Joakim, 2019, "Does Deliberative Education Increase Civic Competence? Results from a Field Experiment", https://doi.org/10.7910/DVN/UMRAM7, Harvard Dataverse, V1, UNF:6:GvZwO7WQe9glMDMZb5eBnQ== [fileUNF]
gilbert_meta_36	10.7910/DVN/UMRAM7	Persson, M., Andersson, K., Zetterberg, P., Ekman, J., & Lundin, S. (2020). Does deliberative education increase civic competence? Results from a field experiment. Journal of Experimental Political Science, 7(3), 199-208.  Persson, Mikael; Andersson, Klas; Zetterberg, Pär; Lundin, Simon; Ekman, Joakim, 2019, "Does Deliberative Education Increase Civic Competence? Results from a Field Experiment", https://doi.org/10.7910/DVN/UMRAM7, Harvard Dataverse, V1, UNF:6:GvZwO7WQe9glMDMZb5eBnQ== [fileUNF]
gilbert_meta_37	10.7910/DVN/EJ03JR	Carpena, F. (2024). Entertainment-Education for Better Health: Insights from a Field Experiment in India. The Journal of Development Studies, 60(5), 745-762.  Carpena, Fenella, 2024, "Replication Data for: Entertainment-Education for Better Health: Insights from a Field Experiment in India", https://doi.org/10.7910/DVN/EJ03JR, Harvard Dataverse, V1, UNF:6:pX0ZhtBxkRpvQC6AOfVg4g== [fileUNF]
gilbert_meta_38	10.7910/DVN/EJ03JR	Carpena, F. (2024). Entertainment-Education for Better Health: Insights from a Field Experiment in India. The Journal of Development Studies, 60(5), 745-762.  Carpena, Fenella, 2024, "Replication Data for: Entertainment-Education for Better Health: Insights from a Field Experiment in India", https://doi.org/10.7910/DVN/EJ03JR, Harvard Dataverse, V1, UNF:6:pX0ZhtBxkRpvQC6AOfVg4g== [fileUNF]
gilbert_meta_39	10.7910/DVN/FXL7JW	Berry, J., Kim, H. B., & Son, H. H. (2022). When student incentives do not work: Evidence from a field experiment in Malawi. Journal of Development Economics, 158, 102893.  Berry, James; Kim, Hyuncheol Bryant; Son, Hyuk Harry, 2021, "Replication Data for: When Student Incentives Don't Work: Evidence from a Field Experiment in Malawi", https://doi.org/10.7910/DVN/FXL7JW, Harvard Dataverse, V1, UNF:6:Jdmc919H5J9CPJ3R3yql2Q== [fileUNF]
gilbert_meta_4	10.3886/E113056V1	Blattman, C., Jamison, J. C., & Sheridan, M. (2017). Reducing crime and violence: Experimental evidence from cognitive behavioral therapy in Liberia. American Economic Review, 107(4), 1165-1206.  Blattman, Christopher, Jamison, Julian C., and Sheridan, Margaret. Replication data for: Reducing Crime and Violence: Experimental Evidence from Cognitive Behavioral Therapy in Liberia. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113056V1
gilbert_meta_40	10.7910/DVN/FXL7JW	Berry, J., Kim, H. B., & Son, H. H. (2022). When student incentives do not work: Evidence from a field experiment in Malawi. Journal of Development Economics, 158, 102893.  Berry, James; Kim, Hyuncheol Bryant; Son, Hyuk Harry, 2021, "Replication Data for: When Student Incentives Don't Work: Evidence from a Field Experiment in Malawi", https://doi.org/10.7910/DVN/FXL7JW, Harvard Dataverse, V1, UNF:6:Jdmc919H5J9CPJ3R3yql2Q== [fileUNF]
gilbert_meta_41	10.7910/DVN/RSUADW	Mohohlwane, N., Taylor, S., Cilliers, J., & Fleisch, B. (2023). Reading Skills Transfer Best from Home Language to a Second Language: Policy Lessons from Two Field Experiments in South Africa. Journal of Research on Educational Effectiveness, 1-24.  Cilliers, Jacobus, 2023, "Replication Data for: Reading skills transfer best from home language to a second language: Policy lessons from two field experiments in South Africa", https://doi.org/10.7910/DVN/RSUADW, Harvard Dataverse, V1, UNF:6:l9QaDnpzAdVSS50zf+HCUA== [fileUNF]
gilbert_meta_42	10.3886/E174781V1	Hussam, R., Kelley, E. M., Lane, G., & Zahra, F. (2022). The psychosocial value of employment: Evidence from a refugee camp. American Economic Review, 112(11), 3694-3724.  Hussam, Reshmaan, Kelley, Erin, Lane, Gregory, and Zahra, Fatima. Data and Code for: THE PSYCHOSOCIAL VALUE OF EMPLOYMENT: EVIDENCE FROM A REFUGEE CAMP. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-10-19. https://doi.org/10.3886/E174781V1 
gilbert_meta_43	10.3886/E174781V1	Hussam, R., Kelley, E. M., Lane, G., & Zahra, F. (2022). The psychosocial value of employment: Evidence from a refugee camp. American Economic Review, 112(11), 3694-3724.  Hussam, Reshmaan, Kelley, Erin, Lane, Gregory, and Zahra, Fatima. Data and Code for: THE PSYCHOSOCIAL VALUE OF EMPLOYMENT: EVIDENCE FROM A REFUGEE CAMP. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-10-19. https://doi.org/10.3886/E174781V1
gilbert_meta_44	10.1002/gps.5616	https://onlinelibrary.wiley.com/doi/abs/10.1002/gps.5616
gilbert_meta_45	10.7910/DVN/DIU6BU	Bateman, M. E., Hammer, R., Byrne, A., Ravindran, N., Chiurco, J., Lasky, S., ... & Denson, J. L. (2020). Death Cafés for prevention of burnout in intensive care unit employees: study protocol for a randomized controlled trial (STOPTHEBURN). Trials, 21, 1-9.  Bateman, Marjorie, 2023, "STOPTHEBURN Randomized Controlled Trial Data", https://doi.org/10.7910/DVN/DIU6BU, Harvard Dataverse, V1
gilbert_meta_46	10.17605/OSF.IO/4P8HZ	https://peerj.com/articles/15499/
gilbert_meta_47	10.17605/OSF.IO/4P8HZ	https://peerj.com/articles/15499/
gilbert_meta_48	10.7910/DVN/3SF36J	Cárdenas, S., Evans, D. K., & Holland, P. (2024). Parent Training and Child Development at Low Cost? Evidence from a Randomized Field Experiment in Mexico. Journal of Research in Childhood Education, 38(sup1), S130-S160.  Cárdenas, Sergio; Evans, David K., 2023, "Replication Data for: Parent Training and Child Development at Low Cost? Evidence from a Randomized Field Experiment in Mexico", https://doi.org/10.7910/DVN/3SF36J, Harvard Dataverse, V1, UNF:6:ELq4mFwQ5WEbcqa/pVTTcQ== [fileUNF]
gilbert_meta_49	10.1186/s13063-017-2299-3	https://trialsjournal.biomedcentral.com/articles/10.1186/s13063-017-2299-3
gilbert_meta_5	10.1371/journal.pone.0250545	Woods-Townsend, K., Hardy-Johnson, P., Bagust, L., Barker, M., Davey, H., Griffiths, J., ... & Inskip, H. (2021). A cluster-randomised controlled trial of the LifeLab education intervention to improve health literacy in adolescents. PLoS One, 16(5), e0250545.
gilbert_meta_50	10.7910/DVN/XBGUUL	Luo, R., Emmers, D., Warrinnier, N., Rozelle, S., & Sylvia, S. (2019). Using community health workers to deliver a scalable integrated parenting program in rural China: A cluster-randomized controlled trial. Social Science & Medicine, 239, 112545.  Sylvia, Sean, 2019, "Replication Data for: "Using community health workers to deliver a scalable integrated parenting program in rural China: A cluster-randomized controlled trial"", https://doi.org/10.7910/DVN/XBGUUL, Harvard Dataverse, V1, UNF:6:td3g6/8ll+JxfvV+pem3lA== [fileUNF]
gilbert_meta_51	10.7910/DVN/XBGUUL	Luo, R., Emmers, D., Warrinnier, N., Rozelle, S., & Sylvia, S. (2019). Using community health workers to deliver a scalable integrated parenting program in rural China: A cluster-randomized controlled trial. Social Science & Medicine, 239, 112545.  Sylvia, Sean, 2019, "Replication Data for: "Using community health workers to deliver a scalable integrated parenting program in rural China: A cluster-randomized controlled trial"", https://doi.org/10.7910/DVN/XBGUUL, Harvard Dataverse, V1, UNF:6:td3g6/8ll+JxfvV+pem3lA== [fileUNF]
gilbert_meta_52	10.1126/science.abi9069	https://doi.org/10.1126/science.abi9069
gilbert_meta_53	10.7910/DVN/0TS1LX	Saha, A., Dixit, A., Shankar, L., Battala, M., Khan, N., Saggurti, N., ... & Howard, S. (2023). Study protocol for an individually randomized control trial for India's first roleplay-based mobile game for reproductive health for adolescent girls. Reproductive Health, 20(1), 140.  Raj, Aparna; Dixit, Anvita; Saha, Ananya; Shankar, Lalita; Howard, Susan; Battala, Madhusudana; Khan, Nizamuddin; Saggurti, Niranjan, 2024, "Go Nisha Go Randomized Controlled Trial (R4S study #1.11)", https://doi.org/10.7910/DVN/0TS1LX, Harvard Dataverse, V1, UNF:6:hoNbY3jVad2x1yxVowFamA== [fileUNF]
gilbert_meta_54	10.7910/DVN/0TS1LX	Saha, A., Dixit, A., Shankar, L., Battala, M., Khan, N., Saggurti, N., ... & Howard, S. (2023). Study protocol for an individually randomized control trial for India's first roleplay-based mobile game for reproductive health for adolescent girls. Reproductive Health, 20(1), 140.  Raj, Aparna; Dixit, Anvita; Saha, Ananya; Shankar, Lalita; Howard, Susan; Battala, Madhusudana; Khan, Nizamuddin; Saggurti, Niranjan, 2024, "Go Nisha Go Randomized Controlled Trial (R4S study #1.11)", https://doi.org/10.7910/DVN/0TS1LX, Harvard Dataverse, V1, UNF:6:hoNbY3jVad2x1yxVowFamA== [fileUNF]
gilbert_meta_55	10.7910/DVN/GB61G4	Wang, L. C., Vlassopoulos, M., Islam, A., & Hassan, H. (2024). Delivering remote learning using a low-tech solution: Evidence from a randomized controlled trial in Bangladesh. Journal of Political Economy Microeconomics, 2(3), 562-601.  Wang, Liang Choon; Vlassopoulos, Michael; Islam, Asad; Hassan, Hashibul, 2024, "Replication Data for: "Delivering Remote Learning Using a Low-tech Solution: Evidence from a Randomized Controlled Trial in Bangladesh"", https://doi.org/10.7910/DVN/GB61G4, Harvard Dataverse, V1, UNF:6:5atNk5pGBx6Kp0cFm40ZlQ== [fileUNF]
gilbert_meta_56	10.7910/DVN/ZSRO4X	https://riseprogramme.org/sites/default/files/inline-files/Rudasingwa_Improving_Reading_Proficiency_ECE_Liberia.pdf  Sebele, Michael; McManus, Jeffery; Rudasingwa, Mico, 2023, "Replication Data for: Improving reading proficiency in early childhood education classrooms, Evidence from Liberia", https://doi.org/10.7910/DVN/ZSRO4X, Harvard Dataverse, V1, UNF:6:9noRP6CDtDIYblAyUBX+7A== [fileUNF]
gilbert_meta_57	10.7910/DVN/IJE2PC	Maselko, J., Sikander, S., Turner, E. L., Bates, L. M., Ahmad, I., Atif, N., ... & Rahman, A. (2020). Effectiveness of a peer-delivered, psychosocial intervention on maternal depression and child development at 3 years postnatal: a cluster randomised trial in Pakistan. The Lancet Psychiatry, 7(9), 775-787.  John Gallis; Kate Sanborn; Elizabeth Turner, 2024, "Bachpan Study of Maternal Depression and Child Development: Data from the First Three Years", https://doi.org/10.7910/DVN/IJE2PC, Harvard Dataverse, V1, UNF:6:U0IAdDMyTiu9YZU+M6Z6kw== [fileUNF]
gilbert_meta_58	10.7910/DVN/IJE2PC	Maselko, J., Sikander, S., Turner, E. L., Bates, L. M., Ahmad, I., Atif, N., ... & Rahman, A. (2020). Effectiveness of a peer-delivered, psychosocial intervention on maternal depression and child development at 3 years postnatal: a cluster randomised trial in Pakistan. The Lancet Psychiatry, 7(9), 775-787.  John Gallis; Kate Sanborn; Elizabeth Turner, 2024, "Bachpan Study of Maternal Depression and Child Development: Data from the First Three Years", https://doi.org/10.7910/DVN/IJE2PC, Harvard Dataverse, V1, UNF:6:U0IAdDMyTiu9YZU+M6Z6kw== [fileUNF]
gilbert_meta_59	10.7910/DVN/IJE2PC	Maselko, J., Sikander, S., Turner, E. L., Bates, L. M., Ahmad, I., Atif, N., ... & Rahman, A. (2020). Effectiveness of a peer-delivered, psychosocial intervention on maternal depression and child development at 3 years postnatal: a cluster randomised trial in Pakistan. The Lancet Psychiatry, 7(9), 775-787.  John Gallis; Kate Sanborn; Elizabeth Turner, 2024, "Bachpan Study of Maternal Depression and Child Development: Data from the First Three Years", https://doi.org/10.7910/DVN/IJE2PC, Harvard Dataverse, V1, UNF:6:U0IAdDMyTiu9YZU+M6Z6kw== [fileUNF]
gilbert_meta_6	10.3886/E116339V1	Bruhn, M., de Souza Leão, L., Legovini, A., Marchetti, R., & Zia, B. (2016). The impact of high school financial education: Evidence from a large-scale evaluation in Brazil. American Economic Journal: Applied Economics, 8(4), 256-295.  Bruhn, Miriam, Leão, Luciana de Souza, Legovini, Arianna, Marchetti, Rogelio, and Zia, Bilal. Replication data for: The Impact of High School Financial Education: Evidence from a Large-Scale Evaluation in Brazil. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-12-07. https://doi.org/10.3886/E116339V1
gilbert_meta_60	10.7910/DVN/AQHPTT	Lyall, J., Zhou, Y. Y., & Imai, K. (2020). Can economic assistance shape combatant support in wartime? Experimental evidence from Afghanistan. American Political Science Review, 114(1), 126-143.  Zhou, Yang-Yang; Lyall, Jason; Imai, Kosuke, 2019, "Replication Data for: Can Economic Assistance Shape Combatant Support in Wartime? Experimental Evidence from Afghanistan", https://doi.org/10.7910/DVN/AQHPTT, Harvard Dataverse, V1
gilbert_meta_61	10.7910/DVN/AQHPTT	Lyall, J., Zhou, Y. Y., & Imai, K. (2020). Can economic assistance shape combatant support in wartime? Experimental evidence from Afghanistan. American Political Science Review, 114(1), 126-143.  Zhou, Yang-Yang; Lyall, Jason; Imai, Kosuke, 2019, "Replication Data for: Can Economic Assistance Shape Combatant Support in Wartime? Experimental Evidence from Afghanistan", https://doi.org/10.7910/DVN/AQHPTT, Harvard Dataverse, V1
gilbert_meta_62	10.7910/DVN/SLUA0	Wilson-Barthes, M., Steingrimsson, J., Lee, Y., Tran, D. N., Wachira, J., Kafu, C., ... & Galárraga, O. (2024). Economic outcomes among microfinance group members receiving community-based chronic disease care: Cluster randomized trial evidence from Kenya. Social Science & Medicine, 351, 116993.  Wilson-Barthes, Marta; Jon Steingrimsson; Youjin Lee; Dan N Tran; Juddy Wachira; Catherine Kafu; Sonak D Pastakia; Rajesh Vedanthan; Jamil Alarik Said; Becky L Genberg; Omar Galarraga, 2024, "Economic Outcomes Among Microfinance Group Members Receiving Community-based Chronic Disease Care: Cluster Randomized Trial Evidence From Kenya", https://doi.org/10.7910/DVN/SLUA08, Harvard Dataverse, V5, UNF:6:xiUNCRyFbYO4Aw2ZjDzawA== [fileUNF]
gilbert_meta_63	10.7910/DVN/6PAHVM	Hoffmann, V., Rao, V., Datta, U., Sanyal, P., Surendra, V., & Majumdar, S. (2018). Poverty and empowerment impacts of the Bihar rural livelihoods project in India. International Initiative for Impact Evaluation (3ie), New Delhi.  Datta, Upamanyu; Rao, Vijayendra, 2018, "Jeevika Livelihoods Project Phase 2 Evaluation (RCT), Bihar, India - Baseline and Endline Household And Village Data 2011-2014", https://doi.org/10.7910/DVN/6PAHVM, Harvard Dataverse, V1, UNF:6:3gYkrCWUL5FVEpKCSMQXaA== [fileUNF]
gilbert_meta_64	10.7910/DVN/YTLX91	TIES for Children, Global (2023). Lessons and Impacts of Ahlan Simsim TV Program in Pre-Primary Classrooms in Jordan on Children’s Emotional Development: A Randomized Controlled Trial. figshare. Preprint. https://doi.org/10.6084/m9.figshare.22802576  Zhao, Vicky Yiran; Hilgendorf, Dennis; Yoshikawa, Hirokazu; Michael, Duja, 2024, "Replication Data for: Impacts of Ahlan Simsim TV Program in Pre-Primary Classrooms in Jordan on Children’s Emotional Development: A Randomized Controlled Trial", https://doi.org/10.7910/DVN/YTLX91, Harvard Dataverse, V1
gilbert_meta_65	10.1016/j.mhp.2023.200259	https://www.sciencedirect.com/science/article/pii/S2212657023000016?via%3Dihub
gilbert_meta_66	10.1016/j.mhp.2023.200259	https://www.sciencedirect.com/science/article/pii/S2212657023000016?via%3Dihub
gilbert_meta_67	10.1016/j.mhp.2023.200259	https://www.sciencedirect.com/science/article/pii/S2212657023000016?via%3Dihub
gilbert_meta_68	10.7910/DVN/DUBA3J	Banerjee, A., Banerji, R., Berry, J., Duflo, E., Kannan, H., Mukerji, S., ... & Walton, M. (2017). From proof of concept to scalable policies: Challenges and solutions, with an application. Journal of Economic Perspectives, 31(4), 73-102.  Banerjee, Abhijit; Banerji, Rukmini; Duflo, Esther; Kannan, Harini; Mukerji, Shobhini; Shotland, Marc; Berry, James; Walton, Michael, 2017, "Raw and Replication Data for: 'From Proof of Concept to Scalable Policies' and 'Mainstreaming an Effective Intervention'", https://doi.org/10.7910/DVN/DUBA3J, Harvard Dataverse, V7, UNF:6:6Ch1ala9EZ8xITxlcjRckg== [fileUNF]
